,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
161,77.712223405286,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,83.7144692512458,835559.8310108898
162,77.6789332511889,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,84.0773953972164,859435.7601728705
163,77.6730246306208,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,84.3799224652996,901270.9966318568
164,77.6671109415497,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,84.6114953264704,941763.840302199
165,77.6949318966431,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,84.7439133453555,979072.4577590941
166,77.7026040638752,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,84.7307286719281,1007910.7025039004
167,77.6847737803456,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,84.5260270598271,1030503.8160208428
168,77.6702423243652,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,84.1101778121169,1049603.1176422455
169,77.7054271399573,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,83.5048824522299,1069376.022309001
170,77.7333150380294,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,82.7664493069585,1087008.9445195124
171,77.6496035395587,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,81.9649232765822,1095966.6749034915
172,77.7059776616299,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,81.1647100353393,1112610.336280121
173,77.6489556633108,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,80.4148140855464,1120495.1734840863
174,77.6723607551146,-221456.2403,-266319.2882,-215604.5384,-274121.5574,-217555.1057,79.7470824308371,1132461.3989056444
