,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
206,75.5375715433859,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,81.7151585117514,631514.9817189052
207,75.5203830248283,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,81.6682352193973,636626.5524424869
208,75.5233449080961,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,81.4878310190899,637472.1319929503
209,75.4757389668256,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,81.1818066652575,640572.2846885808
210,75.5157472682176,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,80.7708036465552,647792.3748166495
211,75.4668800337331,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,80.2857407611181,650832.2009227296
212,75.5094564591772,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,79.7612812526767,658329.635470214
213,75.5416616264399,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,79.2289784569198,665212.0487313742
214,75.4990245034772,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,78.7126781401592,668085.6908698878
215,75.4684766326027,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,78.2272843806787,671150.7861120232
216,75.458865067051,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,77.7802541039954,674820.9233819117
217,75.4480128484221,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,77.3742443558842,678012.6618427256
218,75.5052147848401,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,77.0094963415943,684297.6333729081
219,75.4874130285494,-121274.8426,-165758.6044,-115472.6128,-173494.9108,-117406.6894,76.6852738021103,686424.9543401415
220,75.5045461962085,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,76.4054988648244,672389.9104233978
221,75.541241375728,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,76.163295581897,675888.5611154371
222,75.5028629118166,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.9539769190053,675145.8448252629
223,75.5304208449521,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.7751330861245,677622.0813741274
224,75.4843092203449,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.6245966525449,676363.1820083067
225,75.4408319272681,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.4998233071403,675190.1753460173
226,75.4765764102003,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.3978819985803,677966.283008067
227,75.5158795811689,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.3156564983132,680861.2986823742
228,75.5060843977048,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.2500714862721,681201.0194091839
229,75.5312904769555,-118651.4416,-157649.9104,-113564.6848,-164432.2528,-115260.2704,75.1982643492764,683238.6866737474
